"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT08","WT13","WT14","WT16","WT17","WT18","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-08","0.00",,"83","58",,,"    1",,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-09","0.06",,"77","55",,,"    1",,,"    1","    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-10","0.00",,"75","52",,,,,,"    1","    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-11","0.00",,"82","56","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-12","0.00",,"78","56","    1","    1",,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-13","0.02",,"74","57",,,"    1",,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-14","0.00",,"77","59","    1","    1","    1",,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-15","0.00",,"66","56",,,,,,"    1","    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-16","0.01",,"79","56",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-17","0.00",,"71","59",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-18","0.00",,"70","58",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-19","0.00",,"77","58",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-20","0.60",,"67","57",,,"    1",,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-21","0.00",,"75","57",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-22","0.04",,"69","54",,,,,,,,"    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-23","0.00",,"66","52",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-24","0.00",,"74","54",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-25","0.00",,"80","55",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-26","0.00",,"78","55","    1","    1",,,,"    1","    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-27","0.00",,"66","57","    1",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-28","0.00",,"72","56",,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-29","0.00",,"73","59",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-30","0.00",,"67","56",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-07-31","0.00",,"73","57",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-01","0.00",,"75","56",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-02","0.00",,"74","54",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-03","0.00",,"81","55",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-04","0.00",,"93","62",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-05","0.00",,"93","64",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-06","0.00",,"83","60",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-07","0.00",,"70","59","    1",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-08","0.00",,"72","59",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-09","0.00",,"76","58",,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-10","0.00",,"78","54",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-11","0.00",,"83","56",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-12","0.00",,"87","59",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-13","0.00",,"87","59",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-14","0.00",,"84","57",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-15","0.00",,"88","62",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-16","0.00",,"94","65",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-17","0.00",,"91","61",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-18","0.00",,"71","58","    1",,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-19","0.00",,"74","59",,,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-20","0.00",,"78","59",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-21","0.00",,"74","56",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-22","0.00",,"72","56",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-23","0.00",,"70","57",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-24","0.00",,"72","50",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-25","0.00",,"79","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-26","0.00",,"70","54",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-27","0.00",,"75","56",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-28","0.00",,"73","54",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-29","0.00",,"73","56",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-30","0.00",,"73","55",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-08-31","0.00",,"72","51",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-01","0.00",,"71","51",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-02","0.00",,"70","50",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-03","0.00",,"73","55",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-04","0.00",,"76","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-05","0.00",,"79","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-06","0.00",,"83","58",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-07","0.00",,"90","56",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-08","0.00",,"77","56",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-09","0.01",,"66","57",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-10","0.01",,"68","53","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-11","0.00",,"68","48",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-12","0.00",,"72","50",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-13","0.00",,"82","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-14","0.00",,"79","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-15","0.00",,"72","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-16","0.00",,"76","49",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-17","0.00",,"82","53","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-18","0.00",,"82","53",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-19","0.00",,"75","53","    1","    1",,,,"    1","    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-20","0.00",,"67","50",,"    1",,,,"    1","    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-21","0.00",,"61","55",,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-22","0.01",,"67","53","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-23","0.00",,"67","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-24","0.00",,"70","50","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-25","0.00",,"67","52",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-26","0.00",,"67","49","    1",,,,,"    1","    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-27","0.00",,"73","50","    1","    1",,,,"    1","    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-28","0.00",,"77","54",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-29","0.00",,"69","54",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-09-30","0.00",,"70","46",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-01","0.00",,"74","48",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-02","0.00",,"64","50",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-03","0.00",,"66","46",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-04","0.00",,"66","47",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-05","0.00",,"71","48",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-06","0.00",,"75","46",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-07","0.00",,"75","46",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-08","0.00",,"70","46",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-09","0.00",,"61","48",,,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-10","0.00",,"54","47",,"    1",,,,"    1","    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-11","0.00",,"57","45","    1",,,,,"    1","    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-12","0.08",,"57","48","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-13","0.19",,"60","54","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-14","0.65",,"64","56","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-15","0.31",,"63","52","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-16","0.00",,"61","47",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-17","0.00",,"58","43",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-18","0.82",,"64","44","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-19","0.19",,"59","49","    1",,,,,,"    1","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-20","0.02",,"52","43",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-21","0.25",,"53","40","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-22","0.35",,"46","38","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-23","0.00",,"52","42",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-24","0.28",,"53","43","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-25","0.00",,"53","44",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-26","0.06",,"52","45","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-27","0.91",,"58","49",,,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-28","0.24",,"58","50","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-29","0.43",,"60","50","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-30","1.36",,"59","54","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-10-31","0.57",,"60","52","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-01","0.38",,"59","51","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-02","0.22",,"59","51","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-03","0.02",,"60","52","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-04","0.32",,"64","55","    1",,,,,,"    1","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-05","0.03",,"59","46","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-06","0.01",,"55","44","    1","    1",,,,"    1",,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-07","0.00",,"54","39",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-08","0.00",,"50","34",,,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-09","0.00",,"48","34","    1",,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-10","0.00",,"46","31",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-11","0.60",,"48","34","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-12","0.14",,"55","43","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-13","0.21",,"52","46","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-14","0.03",,"52","41","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-15","0.00",,"49","37","    1","    1",,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-16","0.22",,"49","36",,"    1",,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-17","0.24",,"54","43","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-18","0.31",,"50","43",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-19","2.13",,"56","47","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-20","0.15",,"52","45","    1",,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-21","0.44",,"47","39","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-22","0.00",,"48","37",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-23","1.26",,"49","43","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-24","0.00",,"48","39",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-25","0.00",,"47","34","    1","    1",,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-26","0.00",,"49","35","    1",,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-27","0.00",,"50","35",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-28","0.11",,"49","36","    1",,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-29","0.06",,"55","46",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-11-30","1.40",,"59","46","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-01","0.16",,"56","47",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-02","0.77",,"47","45","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-03","0.51",,"49","45","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-04","0.56",,"53","45","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-05","0.06",,"48","40",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-06","0.06",,"45","43","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-07","0.04",,"46","38",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-08","0.00",,"44","38",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-09","0.06",,"44","37","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-10","0.02",,"45","42","    1","    1",,,,,,"    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-11","0.12",,"46","42","    1",,,,,,"    1","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-12","0.32",,"44","40","    1",,,,,,"    1","    1","    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-13","0.09",,"45","38","    1",,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-14","0.31",,"43","34","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-15","0.21",,"40","33","    1",,,,,,"    1",,"    1",,"    1",
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-16","0.89",,"44","38","    1",,,,,,"    1",,"    1",,"    1",
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-17","0.08",,"47","35",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-18","0.13",,"39","33","    1",,,,,,"    1",,"    1",,"    1",
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-19","0.54",,"47","35",,,,,,,,,"    1",,"    1",
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-20","0.52",,"45","33","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-21","0.07",,"47","29",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-22","0.13",,"47","39","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-23","0.26",,"45","38","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-24","0.01",,"42","37","    1",,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-25","0.53",,"42","37","    1",,,,,,"    1",,"    1",,"    1",
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-26","0.18",,"44","38","    1",,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-27","0.16",,"46","38","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-28","0.00",,"47","39",,,,,,,,,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-29","0.06",,"41","38","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-30","0.00",,"40","32","    1","    1",,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2012-12-31","0.00",,"38","30",,,,,,,"    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-01","0.00",,"41","27",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-02","0.00",,"43","30",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-03","0.16",,"44","29","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-04","0.10",,"50","36","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-05","0.12",,"44","40","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-06","0.08",,"45","37","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-07","0.09",,"50","40",,,,,,"    1","    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-08","0.64",,"53","42","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-09","1.51",,"50","35","    1",,,,,,"    1",,"    1",,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-10","0.01",,"38","31",,"    1",,,,,,,"    1",,"    1","    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-11","0.00",,"37","27",,"    1",,,,,"    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-12","0.00",,"37","25",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-13","0.00",,"36","24",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-14","0.00",,"38","28",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-15","0.00",,"44","31",,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-16","0.00",,"43","25",,"    1",,,,,"    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-17","0.00",,"39","27",,"    1",,,,,"    1",,,,,"    1"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2013-01-18","0.00",,"38","30",,"    1",,,,,"    1",,,,,"    1"
